Document Name,Accuracy,Time (seconds)
W2_XL_input_clean_1457,82.6086956521739,2.5404088497161865
W2_XL_input_clean_1458,84.78260869565217,2.438322067260742
W2_XL_input_clean_1459,76.08695652173914,2.4717671871185303
W2_XL_input_clean_1460,86.95652173913044,2.4826040267944336
W2_XL_input_clean_1461,78.26086956521739,2.6245813369750977
W2_XL_input_clean_1462,84.78260869565217,2.557284116744995
W2_XL_input_clean_1463,80.43478260869566,2.448923110961914
W2_XL_input_clean_1464,84.78260869565217,2.503481149673462
W2_XL_input_clean_1465,78.26086956521739,2.5936827659606934
W2_XL_input_clean_1466,80.43478260869566,2.5452969074249268
W2_XL_input_clean_1467,78.26086956521739,2.5558619499206543
W2_XL_input_clean_1468,80.43478260869566,2.499413013458252
W2_XL_input_clean_1469,80.43478260869566,2.5123729705810547
W2_XL_input_clean_1470,84.78260869565217,2.472365140914917
W2_XL_input_clean_1471,84.78260869565217,2.4765052795410156
W2_XL_input_clean_1472,71.73913043478261,2.4982619285583496
W2_XL_input_clean_1473,80.43478260869566,2.4957621097564697
W2_XL_input_clean_1474,78.26086956521739,2.552191972732544
W2_XL_input_clean_1475,82.6086956521739,2.56896710395813
W2_XL_input_clean_1476,82.6086956521739,2.696390151977539
W2_XL_input_clean_1477,82.6086956521739,2.5218818187713623
W2_XL_input_clean_1478,80.43478260869566,2.531445026397705
W2_XL_input_clean_1479,73.91304347826086,2.4493770599365234
W2_XL_input_clean_1480,82.6086956521739,2.494939088821411
W2_XL_input_clean_1481,78.26086956521739,2.5099329948425293
W2_XL_input_clean_1482,78.26086956521739,2.5541341304779053
W2_XL_input_clean_1483,73.91304347826086,2.534518003463745
W2_XL_input_clean_1484,78.26086956521739,2.4655539989471436
W2_XL_input_clean_1485,84.78260869565217,2.5121941566467285
W2_XL_input_clean_1486,80.43478260869566,2.519850015640259
W2_XL_input_clean_1487,84.78260869565217,2.5465028285980225
W2_XL_input_clean_1488,76.08695652173914,2.4780619144439697
W2_XL_input_clean_1489,84.78260869565217,2.557392120361328
W2_XL_input_clean_1490,82.6086956521739,2.528473138809204
W2_XL_input_clean_1491,80.43478260869566,2.4851431846618652
W2_XL_input_clean_1492,76.08695652173914,2.49727201461792
W2_XL_input_clean_1493,71.73913043478261,2.5202009677886963
W2_XL_input_clean_1494,76.08695652173914,2.548896074295044
W2_XL_input_clean_1495,76.08695652173914,2.5928521156311035
W2_XL_input_clean_1496,73.91304347826086,2.5546650886535645
W2_XL_input_clean_1497,80.43478260869566,2.4828429222106934
W2_XL_input_clean_1498,82.6086956521739,2.5959320068359375
W2_XL_input_clean_1499,73.91304347826086,2.616260051727295
W2_XL_input_clean_1500,71.73913043478261,2.5577380657196045
W2_XL_input_clean_1501,80.43478260869566,3.219809055328369
W2_XL_input_clean_1502,71.73913043478261,2.7514359951019287
W2_XL_input_clean_1503,78.26086956521739,2.6417081356048584
W2_XL_input_clean_1504,73.91304347826086,2.6314899921417236
W2_XL_input_clean_1505,71.73913043478261,2.6289680004119873
W2_XL_input_clean_1506,78.26086956521739,2.81734299659729
W2_XL_input_clean_1507,78.26086956521739,2.8916218280792236
W2_XL_input_clean_1508,76.08695652173914,2.741635799407959
W2_XL_input_clean_1509,76.08695652173914,2.5543742179870605
W2_XL_input_clean_1510,76.08695652173914,2.7709710597991943
W2_XL_input_clean_1511,73.91304347826086,2.724890947341919
W2_XL_input_clean_1512,80.43478260869566,2.693105936050415
W2_XL_input_clean_1513,80.43478260869566,2.705249071121216
W2_XL_input_clean_1514,80.43478260869566,2.6718480587005615
W2_XL_input_clean_1515,80.43478260869566,2.6133198738098145
W2_XL_input_clean_1516,86.95652173913044,2.7248470783233643
W2_XL_input_clean_1517,91.30434782608695,2.5842559337615967
W2_XL_input_clean_1518,69.56521739130434,2.8383102416992188
W2_XL_input_clean_1519,76.08695652173914,2.5966179370880127
W2_XL_input_clean_1520,80.43478260869566,2.6874680519104004
W2_XL_input_clean_1521,71.73913043478261,2.7539939880371094
W2_XL_input_clean_1522,78.26086956521739,2.6986148357391357
W2_XL_input_clean_1523,80.43478260869566,2.4827661514282227
W2_XL_input_clean_1524,76.08695652173914,2.8401148319244385
W2_XL_input_clean_1525,91.30434782608695,2.95261287689209
W2_XL_input_clean_1526,89.13043478260869,2.7348527908325195
W2_XL_input_clean_1527,80.43478260869566,2.6683597564697266
W2_XL_input_clean_1528,78.26086956521739,2.548708915710449
W2_XL_input_clean_1529,73.91304347826086,2.7227981090545654
W2_XL_input_clean_1530,73.91304347826086,2.5965161323547363
W2_XL_input_clean_1531,76.08695652173914,2.817770004272461
W2_XL_input_clean_1532,80.43478260869566,2.6687138080596924
W2_XL_input_clean_1533,82.6086956521739,2.5776209831237793
W2_XL_input_clean_1534,80.43478260869566,2.6202189922332764
W2_XL_input_clean_1535,76.08695652173914,2.552962064743042
W2_XL_input_clean_1536,76.08695652173914,2.5482380390167236
W2_XL_input_clean_1537,82.6086956521739,2.5954999923706055
W2_XL_input_clean_1538,78.26086956521739,2.6032299995422363
W2_XL_input_clean_1539,82.6086956521739,2.9950060844421387
W2_XL_input_clean_1540,71.73913043478261,2.670316696166992
W2_XL_input_clean_1541,80.43478260869566,2.599909782409668
W2_XL_input_clean_1542,78.26086956521739,2.5611371994018555
W2_XL_input_clean_1543,76.08695652173914,2.6354799270629883
W2_XL_input_clean_1544,84.78260869565217,2.545482873916626
W2_XL_input_clean_1545,78.26086956521739,2.614607095718384
W2_XL_input_clean_1546,78.26086956521739,2.6740729808807373
W2_XL_input_clean_1547,78.26086956521739,2.8400402069091797
W2_XL_input_clean_1548,78.26086956521739,2.5281269550323486
W2_XL_input_clean_1549,84.78260869565217,2.5867860317230225
W2_XL_input_clean_1550,80.43478260869566,2.549377918243408
W2_XL_input_clean_1551,89.13043478260869,2.5660529136657715
W2_XL_input_clean_1552,80.43478260869566,2.595224142074585
W2_XL_input_clean_1553,78.26086956521739,2.6605849266052246
W2_XL_input_clean_1554,78.26086956521739,2.513295888900757
W2_XL_input_clean_1555,78.26086956521739,2.507024049758911
W2_XL_input_clean_1556,78.26086956521739,2.5488381385803223
W2_XL_input_clean_1557,82.6086956521739,2.5480639934539795
W2_XL_input_clean_1558,76.08695652173914,2.52591609954834
W2_XL_input_clean_1559,73.91304347826086,2.5137059688568115
W2_XL_input_clean_1560,82.6086956521739,2.4619529247283936
W2_XL_input_clean_1561,82.6086956521739,2.5195746421813965
W2_XL_input_clean_1562,82.6086956521739,2.5996079444885254
W2_XL_input_clean_1563,86.95652173913044,2.588989019393921
W2_XL_input_clean_1564,82.6086956521739,2.4842000007629395
W2_XL_input_clean_1565,84.78260869565217,2.578226089477539
W2_XL_input_clean_1566,86.95652173913044,2.5158889293670654
W2_XL_input_clean_1567,76.08695652173914,2.451298952102661
W2_XL_input_clean_1568,82.6086956521739,2.5281128883361816
W2_XL_input_clean_1569,76.08695652173914,2.4764511585235596
W2_XL_input_clean_1570,78.26086956521739,2.628237009048462
W2_XL_input_clean_1571,89.13043478260869,2.502074956893921
W2_XL_input_clean_1572,78.26086956521739,2.556504964828491
W2_XL_input_clean_1573,76.08695652173914,2.603686809539795
W2_XL_input_clean_1574,89.13043478260869,2.501497745513916
W2_XL_input_clean_1575,78.26086956521739,2.5314929485321045
W2_XL_input_clean_1576,82.6086956521739,2.559201240539551
W2_XL_input_clean_1577,76.08695652173914,2.542356014251709
W2_XL_input_clean_1578,80.43478260869566,2.640307903289795
W2_XL_input_clean_1579,82.6086956521739,2.5578980445861816
W2_XL_input_clean_1580,86.95652173913044,2.5310850143432617
W2_XL_input_clean_1581,78.26086956521739,2.4890408515930176
W2_XL_input_clean_1582,80.43478260869566,2.6138510704040527
W2_XL_input_clean_1583,78.26086956521739,2.5714259147644043
W2_XL_input_clean_1584,78.26086956521739,2.6614842414855957
W2_XL_input_clean_1585,82.6086956521739,2.5466792583465576
W2_XL_input_clean_1586,82.6086956521739,2.575939655303955
W2_XL_input_clean_1587,78.26086956521739,2.475087881088257
W2_XL_input_clean_1588,82.6086956521739,2.50620698928833
W2_XL_input_clean_1589,78.26086956521739,2.6178548336029053
W2_XL_input_clean_1590,82.6086956521739,2.6248161792755127
W2_XL_input_clean_1591,78.26086956521739,2.3966808319091797
W2_XL_input_clean_1592,80.43478260869566,2.529947280883789
W2_XL_input_clean_1593,71.73913043478261,2.5284507274627686
W2_XL_input_clean_1594,69.56521739130434,2.624713897705078
W2_XL_input_clean_1595,78.26086956521739,2.5627810955047607
W2_XL_input_clean_1596,89.13043478260869,2.487338066101074
W2_XL_input_clean_1597,78.26086956521739,2.460371971130371
W2_XL_input_clean_1598,73.91304347826086,2.736898899078369
W2_XL_input_clean_1599,86.95652173913044,3.1945338249206543
W2_XL_input_clean_1600,80.43478260869566,2.575977087020874
W2_XL_input_clean_1601,78.26086956521739,2.667088747024536
W2_XL_input_clean_1602,76.08695652173914,2.547715187072754
W2_XL_input_clean_1603,73.91304347826086,2.6192328929901123
W2_XL_input_clean_1604,82.6086956521739,2.628920078277588
W2_XL_input_clean_1605,80.43478260869566,2.5263662338256836
W2_XL_input_clean_1606,73.91304347826086,2.717115879058838
W2_XL_input_clean_1607,78.26086956521739,2.597609043121338
W2_XL_input_clean_1608,84.78260869565217,2.6334638595581055
W2_XL_input_clean_1609,84.78260869565217,2.4295389652252197
W2_XL_input_clean_1610,84.78260869565217,2.576183795928955
W2_XL_input_clean_1611,80.43478260869566,2.478093147277832
W2_XL_input_clean_1612,84.78260869565217,2.5711028575897217
W2_XL_input_clean_1613,82.6086956521739,2.488361120223999
W2_XL_input_clean_1614,82.6086956521739,2.509906053543091
W2_XL_input_clean_1615,78.26086956521739,2.5450658798217773
W2_XL_input_clean_1616,73.91304347826086,2.4628827571868896
W2_XL_input_clean_1617,80.43478260869566,2.574125051498413
W2_XL_input_clean_1618,78.26086956521739,2.6154701709747314
W2_XL_input_clean_1619,86.95652173913044,2.4444169998168945
W2_XL_input_clean_1620,73.91304347826086,3.3120481967926025
W2_XL_input_clean_1621,84.78260869565217,2.7088141441345215
W2_XL_input_clean_1622,80.43478260869566,2.580397129058838
W2_XL_input_clean_1623,80.43478260869566,2.5769221782684326
W2_XL_input_clean_1624,80.43478260869566,2.574298143386841
W2_XL_input_clean_1625,89.13043478260869,2.5686981678009033
W2_XL_input_clean_1626,80.43478260869566,2.5730350017547607
W2_XL_input_clean_1627,73.91304347826086,2.5492632389068604
W2_XL_input_clean_1628,84.78260869565217,2.5457520484924316
W2_XL_input_clean_1629,76.08695652173914,2.5843000411987305
W2_XL_input_clean_1630,82.6086956521739,2.5954248905181885
W2_XL_input_clean_1631,78.26086956521739,2.545130968093872
W2_XL_input_clean_1632,82.6086956521739,2.544106960296631
W2_XL_input_clean_1633,80.43478260869566,2.596514940261841
W2_XL_input_clean_1634,84.78260869565217,2.5797438621520996
W2_XL_input_clean_1635,80.43478260869566,2.8452961444854736
W2_XL_input_clean_1636,84.78260869565217,2.617671251296997
W2_XL_input_clean_1637,80.43478260869566,2.7143590450286865
W2_XL_input_clean_1638,82.6086956521739,2.942333221435547
W2_XL_input_clean_1639,76.08695652173914,2.7066891193389893
W2_XL_input_clean_1640,78.26086956521739,2.8636090755462646
W2_XL_input_clean_1641,69.56521739130434,2.5239181518554688
W2_XL_input_clean_1642,84.78260869565217,2.46915602684021
W2_XL_input_clean_1643,82.6086956521739,2.5697391033172607
W2_XL_input_clean_1644,76.08695652173914,2.617086887359619
W2_XL_input_clean_1645,80.43478260869566,2.528599977493286
W2_XL_input_clean_1646,80.43478260869566,2.542738199234009
W2_XL_input_clean_1647,73.91304347826086,2.531547784805298
W2_XL_input_clean_1648,78.26086956521739,2.5950372219085693
W2_XL_input_clean_1649,80.43478260869566,2.595001220703125
W2_XL_input_clean_1650,78.26086956521739,2.5310890674591064
W2_XL_input_clean_1651,82.6086956521739,2.5863707065582275
W2_XL_input_clean_1652,80.43478260869566,2.505887985229492
W2_XL_input_clean_1653,89.13043478260869,2.497227907180786
W2_XL_input_clean_1654,78.26086956521739,2.473299980163574
W2_XL_input_clean_1655,84.78260869565217,2.5085439682006836
W2_XL_input_clean_1656,91.30434782608695,2.577194929122925
W2_XL_input_clean_1657,86.95652173913044,2.5389530658721924
W2_XL_input_clean_1658,80.43478260869566,2.550636053085327
W2_XL_input_clean_1659,76.08695652173914,2.6052801609039307
W2_XL_input_clean_1660,76.08695652173914,2.57807993888855
W2_XL_input_clean_1661,78.26086956521739,2.5110390186309814
W2_XL_input_clean_1662,80.43478260869566,2.459258794784546
W2_XL_input_clean_1663,76.08695652173914,2.6047990322113037
W2_XL_input_clean_1664,78.26086956521739,2.5405938625335693
W2_XL_input_clean_1665,89.13043478260869,2.5112788677215576
W2_XL_input_clean_1666,73.91304347826086,2.5110280513763428
W2_XL_input_clean_1667,73.91304347826086,2.4823219776153564
W2_XL_input_clean_1668,73.91304347826086,2.4171090126037598
W2_XL_input_clean_1669,86.95652173913044,2.559890031814575
W2_XL_input_clean_1670,80.43478260869566,2.540740728378296
W2_XL_input_clean_1671,76.08695652173914,2.4938337802886963
W2_XL_input_clean_1672,78.26086956521739,2.3954739570617676
W2_XL_input_clean_1673,78.26086956521739,2.5909159183502197
W2_XL_input_clean_1674,82.6086956521739,2.583184242248535
W2_XL_input_clean_1675,76.08695652173914,2.4856719970703125
W2_XL_input_clean_1676,82.6086956521739,2.5159752368927
W2_XL_input_clean_1677,86.95652173913044,2.541487693786621
W2_XL_input_clean_1678,86.95652173913044,2.5537002086639404
W2_XL_input_clean_1679,91.30434782608695,2.5410659313201904
W2_XL_input_clean_1680,76.08695652173914,2.4032740592956543
W2_XL_input_clean_1681,82.6086956521739,2.491637945175171
W2_XL_input_clean_1682,76.08695652173914,2.4573099613189697
W2_XL_input_clean_1683,78.26086956521739,2.4745819568634033
W2_XL_input_clean_1684,86.95652173913044,2.5535950660705566
W2_XL_input_clean_1685,78.26086956521739,2.6087491512298584
W2_XL_input_clean_1686,84.78260869565217,2.537381887435913
W2_XL_input_clean_1687,71.73913043478261,2.5304858684539795
W2_XL_input_clean_1688,78.26086956521739,2.5969579219818115
W2_XL_input_clean_1689,89.13043478260869,2.590177059173584
W2_XL_input_clean_1690,71.73913043478261,2.5181639194488525
W2_XL_input_clean_1691,73.91304347826086,2.5303919315338135
W2_XL_input_clean_1692,84.78260869565217,2.520700216293335
W2_XL_input_clean_1693,84.78260869565217,2.6245336532592773
W2_XL_input_clean_1694,73.91304347826086,2.6629788875579834
W2_XL_input_clean_1695,80.43478260869566,2.7932851314544678
W2_XL_input_clean_1696,82.6086956521739,2.6857528686523438
W2_XL_input_clean_1697,82.6086956521739,2.6242268085479736
W2_XL_input_clean_1698,80.43478260869566,2.4398257732391357
W2_XL_input_clean_1699,82.6086956521739,2.4976589679718018
W2_XL_input_clean_1700,82.6086956521739,2.5180270671844482
W2_XL_input_clean_1701,89.13043478260869,2.5914580821990967
W2_XL_input_clean_1702,80.43478260869566,2.470733642578125
W2_XL_input_clean_1703,78.26086956521739,2.480822801589966
W2_XL_input_clean_1704,78.26086956521739,2.4603068828582764
W2_XL_input_clean_1705,71.73913043478261,2.656249761581421
W2_XL_input_clean_1706,80.43478260869566,2.5858521461486816
W2_XL_input_clean_1707,80.43478260869566,2.535433292388916
W2_XL_input_clean_1708,84.78260869565217,2.577744960784912
W2_XL_input_clean_1709,76.08695652173914,2.48511004447937
W2_XL_input_clean_1710,73.91304347826086,2.49627685546875
W2_XL_input_clean_1711,82.6086956521739,2.5446338653564453
W2_XL_input_clean_1712,78.26086956521739,2.5632450580596924
W2_XL_input_clean_1713,80.43478260869566,2.6009228229522705
W2_XL_input_clean_1714,84.78260869565217,2.5126030445098877
W2_XL_input_clean_1715,86.95652173913044,2.548495054244995
W2_XL_input_clean_1716,78.26086956521739,2.5730669498443604
W2_XL_input_clean_1717,76.08695652173914,2.545933961868286
W2_XL_input_clean_1718,82.6086956521739,2.5334949493408203
W2_XL_input_clean_1719,78.26086956521739,2.549906015396118
W2_XL_input_clean_1720,80.43478260869566,2.544422149658203
W2_XL_input_clean_1721,80.43478260869566,2.5054678916931152
W2_XL_input_clean_1722,76.08695652173914,2.5350661277770996
W2_XL_input_clean_1723,73.91304347826086,2.5796637535095215
W2_XL_input_clean_1724,82.6086956521739,2.783499002456665
W2_XL_input_clean_1725,78.26086956521739,2.577214002609253
W2_XL_input_clean_1726,76.08695652173914,2.5630862712860107
W2_XL_input_clean_1727,82.6086956521739,2.5417351722717285
W2_XL_input_clean_1728,78.26086956521739,2.5944111347198486
W2_XL_input_clean_1729,80.43478260869566,2.5062389373779297
W2_XL_input_clean_1730,76.08695652173914,2.5102269649505615
W2_XL_input_clean_1731,84.78260869565217,2.530813217163086
W2_XL_input_clean_1732,78.26086956521739,2.6796722412109375
W2_XL_input_clean_1733,78.26086956521739,3.518540143966675
W2_XL_input_clean_1734,82.6086956521739,2.7498719692230225
W2_XL_input_clean_1735,76.08695652173914,2.7450239658355713
W2_XL_input_clean_1736,80.43478260869566,2.616159439086914
W2_XL_input_clean_1737,82.6086956521739,2.580198049545288
W2_XL_input_clean_1738,73.91304347826086,2.8063180446624756
W2_XL_input_clean_1739,78.26086956521739,2.4752719402313232
W2_XL_input_clean_1740,76.08695652173914,2.5929930210113525
W2_XL_input_clean_1741,80.43478260869566,2.4529099464416504
W2_XL_input_clean_1742,76.08695652173914,2.6060240268707275
W2_XL_input_clean_1743,76.08695652173914,2.5919628143310547
W2_XL_input_clean_1744,80.43478260869566,2.560594320297241
W2_XL_input_clean_1745,76.08695652173914,2.642833709716797
W2_XL_input_clean_1746,82.6086956521739,2.6356520652770996
W2_XL_input_clean_1747,78.26086956521739,2.5693492889404297
W2_XL_input_clean_1748,80.43478260869566,2.604292154312134
W2_XL_input_clean_1749,82.6086956521739,2.6002607345581055
W2_XL_input_clean_1750,80.43478260869566,2.635043144226074
W2_XL_input_clean_1751,84.78260869565217,2.5880258083343506
W2_XL_input_clean_1752,69.56521739130434,2.5638880729675293
W2_XL_input_clean_1753,84.78260869565217,2.616529941558838
W2_XL_input_clean_1754,82.6086956521739,2.49629807472229
W2_XL_input_clean_1755,82.6086956521739,2.5261170864105225
W2_XL_input_clean_1756,82.6086956521739,2.600355863571167
W2_XL_input_clean_1757,78.26086956521739,2.584290027618408
W2_XL_input_clean_1758,73.91304347826086,2.6775741577148438
W2_XL_input_clean_1759,78.26086956521739,2.569087028503418
W2_XL_input_clean_1760,78.26086956521739,2.511051654815674
W2_XL_input_clean_1761,78.26086956521739,2.4961302280426025
W2_XL_input_clean_1762,76.08695652173914,2.532398223876953
W2_XL_input_clean_1763,78.26086956521739,2.5388472080230713
W2_XL_input_clean_1764,71.73913043478261,2.5332882404327393
W2_XL_input_clean_1765,73.91304347826086,2.510059118270874
W2_XL_input_clean_1766,78.26086956521739,2.5838441848754883
W2_XL_input_clean_1767,80.43478260869566,2.515444040298462
W2_XL_input_clean_1768,82.6086956521739,2.6500589847564697
W2_XL_input_clean_1769,78.26086956521739,2.5404579639434814
W2_XL_input_clean_1770,73.91304347826086,2.570279121398926
W2_XL_input_clean_1771,73.91304347826086,2.531857967376709
W2_XL_input_clean_1772,86.95652173913044,2.5133118629455566
W2_XL_input_clean_1773,76.08695652173914,2.5269148349761963
W2_XL_input_clean_1774,80.43478260869566,2.44610595703125
W2_XL_input_clean_1775,80.43478260869566,2.6071410179138184
W2_XL_input_clean_1776,76.08695652173914,2.545159339904785
W2_XL_input_clean_1777,78.26086956521739,2.611314058303833
W2_XL_input_clean_1778,76.08695652173914,2.5640978813171387
W2_XL_input_clean_1779,78.26086956521739,2.54567813873291
W2_XL_input_clean_1780,78.26086956521739,2.520792007446289
W2_XL_input_clean_1781,78.26086956521739,2.542426824569702
W2_XL_input_clean_1782,69.56521739130434,2.4501099586486816
W2_XL_input_clean_1783,78.26086956521739,2.5240819454193115
W2_XL_input_clean_1784,86.95652173913044,2.643019914627075
W2_XL_input_clean_1785,84.78260869565217,2.65708065032959
W2_XL_input_clean_1786,73.91304347826086,2.542289972305298
W2_XL_input_clean_1787,78.26086956521739,2.510160207748413
W2_XL_input_clean_1788,76.08695652173914,2.487839937210083
W2_XL_input_clean_1789,78.26086956521739,2.665371894836426
W2_XL_input_clean_1790,73.91304347826086,2.49509596824646
W2_XL_input_clean_1791,89.13043478260869,2.437056064605713
W2_XL_input_clean_1792,80.43478260869566,2.521754741668701
W2_XL_input_clean_1793,78.26086956521739,2.6226119995117188
W2_XL_input_clean_1794,76.08695652173914,2.5397660732269287
W2_XL_input_clean_1795,76.08695652173914,2.505481004714966
W2_XL_input_clean_1796,80.43478260869566,2.498682737350464
W2_XL_input_clean_1797,80.43478260869566,2.3982861042022705
W2_XL_input_clean_1798,84.78260869565217,2.5187580585479736
W2_XL_input_clean_1799,82.6086956521739,2.455047130584717
W2_XL_input_clean_1800,82.6086956521739,2.606760025024414
W2_XL_input_clean_1801,78.26086956521739,2.587468147277832
W2_XL_input_clean_1802,78.26086956521739,2.4559590816497803
W2_XL_input_clean_1803,82.6086956521739,2.553260087966919
W2_XL_input_clean_1804,76.08695652173914,2.496706008911133
W2_XL_input_clean_1805,78.26086956521739,2.4325449466705322
W2_XL_input_clean_1806,78.26086956521739,2.515841007232666
W2_XL_input_clean_1807,78.26086956521739,2.5643198490142822
W2_XL_input_clean_1808,80.43478260869566,2.4988820552825928
W2_XL_input_clean_1809,76.08695652173914,2.455778121948242
W2_XL_input_clean_1810,78.26086956521739,2.4838199615478516
W2_XL_input_clean_1811,80.43478260869566,2.5046348571777344
W2_XL_input_clean_1812,78.26086956521739,2.5052740573883057
W2_XL_input_clean_1813,78.26086956521739,2.5418639183044434
W2_XL_input_clean_1814,84.78260869565217,2.5788638591766357
W2_XL_input_clean_1815,80.43478260869566,2.583278179168701
W2_XL_input_clean_1816,82.6086956521739,2.5568251609802246
W2_XL_input_clean_1817,82.6086956521739,2.562554121017456
W2_XL_input_clean_1818,73.91304347826086,2.6331980228424072
W2_XL_input_clean_1819,82.6086956521739,2.433833122253418
W2_XL_input_clean_1820,82.6086956521739,2.6231610774993896
W2_XL_input_clean_1821,80.43478260869566,2.5911359786987305
W2_XL_input_clean_1822,93.47826086956522,2.553257942199707
W2_XL_input_clean_1823,82.6086956521739,2.5324318408966064
W2_XL_input_clean_1824,80.43478260869566,2.5116469860076904
W2_XL_input_clean_1825,86.95652173913044,2.4586238861083984
W2_XL_input_clean_1826,78.26086956521739,2.4814257621765137
W2_XL_input_clean_1827,76.08695652173914,2.4563217163085938
W2_XL_input_clean_1828,84.78260869565217,2.564012050628662
W2_XL_input_clean_1829,80.43478260869566,2.454988718032837
W2_XL_input_clean_1830,89.13043478260869,2.552337169647217
W2_XL_input_clean_1831,78.26086956521739,2.4034957885742188
W2_XL_input_clean_1832,78.26086956521739,2.559141159057617
W2_XL_input_clean_1833,78.26086956521739,2.576371908187866
W2_XL_input_clean_1834,89.13043478260869,2.521617889404297
W2_XL_input_clean_1835,82.6086956521739,2.5113720893859863
W2_XL_input_clean_1836,84.78260869565217,2.4743127822875977
W2_XL_input_clean_1837,76.08695652173914,2.474036931991577
W2_XL_input_clean_1838,80.43478260869566,2.562410831451416
W2_XL_input_clean_1839,71.73913043478261,2.5088930130004883
W2_XL_input_clean_1840,78.26086956521739,2.5901288986206055
W2_XL_input_clean_1841,78.26086956521739,2.459709882736206
W2_XL_input_clean_1842,86.95652173913044,2.481086015701294
W2_XL_input_clean_1843,78.26086956521739,2.536109209060669
W2_XL_input_clean_1844,80.43478260869566,2.546112060546875
W2_XL_input_clean_1845,78.26086956521739,2.513607978820801
W2_XL_input_clean_1846,86.95652173913044,2.5339467525482178
W2_XL_input_clean_1847,78.26086956521739,2.514908790588379
W2_XL_input_clean_1848,84.78260869565217,2.54095721244812
W2_XL_input_clean_1849,80.43478260869566,2.502636194229126
W2_XL_input_clean_1850,80.43478260869566,2.4891579151153564
W2_XL_input_clean_1851,80.43478260869566,2.548625946044922
W2_XL_input_clean_1852,84.78260869565217,2.5335590839385986
W2_XL_input_clean_1853,76.08695652173914,2.5106570720672607
W2_XL_input_clean_1854,69.56521739130434,2.5802571773529053
W2_XL_input_clean_1855,76.08695652173914,2.4997658729553223
W2_XL_input_clean_1856,86.95652173913044,2.4085891246795654
W2_XL_input_clean_1857,82.6086956521739,2.595465898513794
W2_XL_input_clean_1858,80.43478260869566,2.5395619869232178
W2_XL_input_clean_1859,82.6086956521739,2.567331075668335
W2_XL_input_clean_1860,80.43478260869566,2.516531229019165
W2_XL_input_clean_1861,78.26086956521739,2.456629991531372
W2_XL_input_clean_1862,80.43478260869566,2.525773048400879
W2_XL_input_clean_1863,78.26086956521739,2.449052095413208
W2_XL_input_clean_1864,71.73913043478261,2.4963812828063965
W2_XL_input_clean_1865,78.26086956521739,2.485805034637451
W2_XL_input_clean_1866,82.6086956521739,2.6106278896331787
W2_XL_input_clean_1867,82.6086956521739,2.5675530433654785
W2_XL_input_clean_1868,82.6086956521739,2.500622034072876
W2_XL_input_clean_1869,78.26086956521739,2.552415132522583
W2_XL_input_clean_1870,78.26086956521739,2.552109956741333
W2_XL_input_clean_1871,84.78260869565217,2.644909143447876
W2_XL_input_clean_1872,80.43478260869566,2.5991370677948
W2_XL_input_clean_1873,80.43478260869566,2.5291247367858887
W2_XL_input_clean_1874,82.6086956521739,2.553892135620117
W2_XL_input_clean_1875,82.6086956521739,2.5031979084014893
W2_XL_input_clean_1876,78.26086956521739,2.5562570095062256
W2_XL_input_clean_1877,71.73913043478261,2.507399320602417
W2_XL_input_clean_1878,84.78260869565217,2.544039011001587
W2_XL_input_clean_1879,76.08695652173914,2.4549942016601562
W2_XL_input_clean_1880,82.6086956521739,2.518604040145874
W2_XL_input_clean_1881,71.73913043478261,2.577909231185913
W2_XL_input_clean_1882,86.95652173913044,2.4726009368896484
W2_XL_input_clean_1883,80.43478260869566,2.60738468170166
W2_XL_input_clean_1884,76.08695652173914,2.5566000938415527
W2_XL_input_clean_1885,84.78260869565217,2.4956936836242676
W2_XL_input_clean_1886,80.43478260869566,2.580812931060791
W2_XL_input_clean_1887,82.6086956521739,2.5041568279266357
W2_XL_input_clean_1888,78.26086956521739,2.5378639698028564
W2_XL_input_clean_1889,80.43478260869566,2.4948437213897705
W2_XL_input_clean_1890,78.26086956521739,2.461798906326294
W2_XL_input_clean_1891,84.78260869565217,2.4827840328216553
W2_XL_input_clean_1892,71.73913043478261,2.5300211906433105
W2_XL_input_clean_1893,76.08695652173914,2.546886920928955
W2_XL_input_clean_1894,84.78260869565217,2.4607150554656982
W2_XL_input_clean_1895,82.6086956521739,2.4868788719177246
W2_XL_input_clean_1896,80.43478260869566,2.5705301761627197
W2_XL_input_clean_1897,76.08695652173914,2.5271217823028564
W2_XL_input_clean_1898,78.26086956521739,2.5496788024902344
W2_XL_input_clean_1899,71.73913043478261,2.668379068374634
W2_XL_input_clean_1900,76.08695652173914,2.4632620811462402
W2_XL_input_clean_1901,78.26086956521739,2.558771848678589
W2_XL_input_clean_1902,82.6086956521739,2.5946009159088135
W2_XL_input_clean_1903,80.43478260869566,2.456901788711548
W2_XL_input_clean_1904,73.91304347826086,2.411669969558716
W2_XL_input_clean_1905,86.95652173913044,2.4618160724639893
W2_XL_input_clean_1906,76.08695652173914,2.458699941635132
W2_XL_input_clean_1907,82.6086956521739,2.5194733142852783
W2_XL_input_clean_1908,73.91304347826086,2.465214252471924
W2_XL_input_clean_1909,86.95652173913044,2.5284512042999268
W2_XL_input_clean_1910,82.6086956521739,2.559074640274048
W2_XL_input_clean_1911,76.08695652173914,2.5097672939300537
W2_XL_input_clean_1912,78.26086956521739,2.511070966720581
W2_XL_input_clean_1913,82.6086956521739,2.599087715148926
